source,log_type,level,message,timestamp,file_path,parsed_at,raw_content,user_id
node,access,info,Prompt data saved successfully for user_id=683,2025-07-01T12:24:05.745Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""Prompt data saved successfully for user_id=683"",""timestamp"":""2025-07-01T12:24:05.745Z""}"
node,access,info,Fetched tokens for user_id=329: 7922,2025-07-01T12:49:58.339Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""Fetched tokens for user_id=329: 7922"",""timestamp"":""2025-07-01T12:49:58.339Z""}"
node,access,info,User authenticated successfully: userId=329,2025-07-01T12:49:59.249Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""User authenticated successfully: userId=329"",""timestamp"":""2025-07-01T12:49:59.249Z""}",329
node,access,info,Tokens deducted for user_id=329. New total: 7918,2025-07-01T12:49:59.274Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""Tokens deducted for user_id=329. New total: 7918"",""timestamp"":""2025-07-01T12:49:59.274Z""}"
node,access,info,User authenticated successfully: userId=136,2025-07-01T12:50:14.536Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""User authenticated successfully: userId=136"",""timestamp"":""2025-07-01T12:50:14.536Z""}",136
node,access,info,Tokens updated for user_id=136. New total: 5610,2025-07-01T12:50:14.562Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""Tokens updated for user_id=136. New total: 5610"",""timestamp"":""2025-07-01T12:50:14.562Z""}"
node,access,info,User authenticated successfully: userId=136,2025-07-01T12:50:22.734Z,C:\Code\LogSystem\node_logs\accessLogs\access-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":""User authenticated successfully: userId=136"",""timestamp"":""2025-07-01T12:50:22.734Z""}",136
node,error,warn,Onboarding data not found for userId=329,2025-07-01T11:53:21.882Z,C:\Code\LogSystem\node_logs\errorLogs\error-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""warn"",""message"":""Onboarding data not found for userId=329"",""timestamp"":""2025-07-01T11:53:21.882Z""}",329
node,error,warn,Update tokens failed: Invalid amount: ,2025-07-01T12:50:22.739Z,C:\Code\LogSystem\node_logs\errorLogs\error-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""warn"",""message"":""Update tokens failed: Invalid amount: "",""timestamp"":""2025-07-01T12:50:22.739Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.773ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:29:14.939Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.773ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:29:14.939Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.717ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:29:45.010Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.717ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:29:45.010Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""2.371ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:30:15.088Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""2.371ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:30:15.088Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.562ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:30:45.150Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.562ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:30:45.150Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.674ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:31:15.210Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.674ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:31:15.210Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.820ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:31:45.273Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.820ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:31:45.273Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""2.269ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:32:15.339Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""2.269ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:32:15.339Z""}"
